office,state_po,district,special,ext_D,ext_R,scored_D,scored_R,ideology_gap,year
HOUSE,TX,24,False,0.248,0.0289999999999999,True,True,-0.219,2018
HOUSE,TX,25,False,0.0,0.1060000000000001,False,True,0.1060000000000001,2018
HOUSE,TX,26,False,0.0,-0.151,False,True,-0.151,2018
HOUSE,TX,27,False,0.0,0.0,False,False,0.0,2018
HOUSE,TX,28,False,-1.056,,True,,1.056,2018
HOUSE,TX,29,False,0.0,0.0,False,False,0.0,2018
HOUSE,TX,30,False,-0.377,,True,,0.377,2018
HOUSE,TX,31,False,0.0,0.0050000000000001,False,True,0.0050000000000001,2018
HOUSE,TX,32,False,0.0,-0.0349999999999999,False,True,-0.0349999999999999,2018
HOUSE,TX,33,False,-0.04,0.0,True,False,0.04,2018
HOUSE,TX,34,False,-0.501,0.312,True,True,0.8130000000000001,2018
HOUSE,TX,35,False,0.293,0.0,True,False,-0.293,2018
HOUSE,TX,36,False,0.0,0.066,False,True,0.066,2018
HOUSE,UT,1,False,0.0,-0.3019999999999999,False,True,-0.3019999999999999,2018
HOUSE,UT,2,False,0.0,-0.1149999999999999,False,True,-0.1149999999999999,2018
HOUSE,UT,3,False,0.0,0.0,False,False,0.0,2018
HOUSE,UT,4,False,0.0,0.3640000000000001,False,True,0.3640000000000001,2018
HOUSE,VA,1,False,0.0,-0.2169999999999999,False,True,-0.2169999999999999,2018
HOUSE,VA,2,False,0.0,0.01,False,True,0.01,2018
HOUSE,VA,3,False,0.0949999999999999,,True,,-0.0949999999999999,2018
HOUSE,VA,4,False,0.2109999999999999,0.0,True,False,-0.2109999999999999,2018
HOUSE,VA,5,False,0.0,0.0,False,False,0.0,2018
HOUSE,VA,6,False,0.0,0.0,False,False,0.0,2018
HOUSE,VA,7,False,0.0,0.2769999999999999,False,True,0.2769999999999999,2018
HOUSE,VA,8,False,-0.004,0.0,True,False,0.004,2018
HOUSE,VA,9,False,0.0,0.0509999999999999,False,True,0.0509999999999999,2018
HOUSE,VA,10,False,0.0,0.05,False,True,0.05,2018
HOUSE,VA,11,False,0.043,0.0,True,False,-0.043,2018
HOUSE,VT,0,False,0.1069999999999999,0.0,True,False,-0.1069999999999999,2018
HOUSE,WA,1,False,0.3639999999999999,0.0,True,False,-0.3639999999999999,2018
HOUSE,WA,2,False,-0.128,,True,,0.128,2018
HOUSE,WA,3,False,0.0,0.002,False,True,0.002,2018
HOUSE,WA,4,False,0.0,-0.384,False,True,-0.384,2018
HOUSE,WA,5,False,0.0,-0.152,False,True,-0.152,2018
HOUSE,WA,6,False,0.034,0.0,True,False,-0.034,2018
HOUSE,WA,7,False,0.419,0.286,True,True,-0.133,2018
HOUSE,WA,8,False,0.0,0.0,False,False,0.0,2018
HOUSE,WA,9,False,-0.118,,True,,0.118,2018
HOUSE,WA,10,False,0.031,0.0,True,False,-0.031,2018
HOUSE,WI,1,False,0.0,0.0,False,False,0.0,2018
HOUSE,WI,2,False,0.154,,True,,-0.154,2018
HOUSE,WI,3,False,-0.048,0.0,True,False,0.048,2018
HOUSE,WI,4,False,0.025,0.0,True,False,-0.025,2018
HOUSE,WI,5,False,0.0,0.252,False,True,0.252,2018
HOUSE,WI,6,False,0.0,0.312,False,True,0.312,2018
HOUSE,WI,7,False,0.0,0.1779999999999999,False,True,0.1779999999999999,2018
HOUSE,WI,8,False,0.0,0.032,False,True,0.032,2018
HOUSE,WV,1,False,0.0,-0.616,False,True,-0.616,2018
HOUSE,WV,2,False,0.0,-0.0009999999999998,False,True,-0.0009999999999998,2018
HOUSE,WV,3,False,0.0,0.0,False,False,0.0,2018
HOUSE,WY,0,False,0.0,0.272,False,True,0.272,2018
SEN,AZ,0,False,0.0,0.0,False,False,0.0,2018
SEN,CA,0,False,-0.028,,True,,0.028,2018
SEN,CT,0,False,0.3859999999999999,0.0,True,False,-0.3859999999999999,2018
SEN,DE,0,False,-0.154,0.0,True,False,0.154,2018
SEN,FL,0,False,-0.768,0.0,True,False,0.768,2018
SEN,HI,0,False,0.0719999999999999,0.0,True,False,-0.0719999999999999,2018
SEN,IN,0,False,-0.302,0.0,True,False,0.302,2018
SEN,MA,0,False,0.4790000000000001,0.0,True,False,-0.4790000000000001,2018
SEN,MD,0,False,-0.448,0.0,True,False,0.448,2018
SEN,ME,0,False,0.0,0.0,False,False,0.0,2018
SEN,MI,0,False,-0.0819999999999999,0.0,True,False,0.0819999999999999,2018
SEN,MN,0,False,0.026,0.0,True,False,-0.026,2018
SEN,MN,0,True,0.0,0.0,False,False,0.0,2018
SEN,MO,0,False,0.123,0.0,True,False,-0.123,2018
SEN,MS,0,False,0.0,-0.2229999999999999,False,True,-0.2229999999999999,2018
SEN,MS,0,True,0.0,0.0,False,False,0.0,2018
SEN,MT,0,False,-0.0779999999999999,0.0,True,False,0.0779999999999999,2018
SEN,ND,0,False,-0.362,0.0,True,False,0.362,2018
SEN,NE,0,False,0.0,-0.042,False,True,-0.042,2018
SEN,NJ,0,False,-0.204,0.0,True,False,0.204,2018
SEN,NM,0,False,0.125,0.0,True,False,-0.125,2018
SEN,NV,0,False,0.0,-0.24,False,True,-0.24,2018
SEN,NY,0,False,0.3229999999999999,0.0,True,False,-0.3229999999999999,2018
SEN,OH,0,False,-0.071,0.0,True,False,0.071,2018
SEN,PA,0,False,-0.295,0.0,True,False,0.295,2018
SEN,RI,0,False,0.159,0.0,True,False,-0.159,2018
SEN,TN,0,False,0.0,0.0,False,False,0.0,2018
SEN,TX,0,False,0.0,0.4019999999999999,False,True,0.4019999999999999,2018
SEN,UT,0,False,0.0,0.0,False,False,0.0,2018
SEN,VA,0,False,0.125,0.0,True,False,-0.125,2018
SEN,VT,0,False,,0.0,,False,0.0,2018
SEN,WA,0,False,0.257,0.0,True,False,-0.257,2018
SEN,WI,0,False,0.447,0.0,True,False,-0.447,2018
SEN,WV,0,False,-0.427,0.0,True,False,0.427,2018
SEN,WY,0,False,0.0,-0.143,False,True,-0.143,2018
HOUSE,AK,0,False,0.143,-0.472,True,True,-0.615,2020
HOUSE,AL,1,False,0.0,0.0,False,False,0.0,2020
HOUSE,AL,2,False,0.0,0.381,False,True,0.381,2020
HOUSE,AL,3,False,0.24,-0.06,True,True,-0.3,2020
HOUSE,AL,4,False,0.098,-0.0629999999999999,True,True,-0.161,2020
HOUSE,AL,5,False,,0.135,,True,0.135,2020
HOUSE,AL,6,False,,0.157,,True,0.157,2020
HOUSE,AL,7,False,-0.5529999999999999,,True,,0.5529999999999999,2020
HOUSE,AR,1,False,,-0.0929999999999999,,True,-0.0929999999999999,2020
HOUSE,AR,2,False,0.0,-0.1069999999999999,False,True,-0.1069999999999999,2020
HOUSE,AR,3,False,0.0,-0.179,False,True,-0.179,2020
HOUSE,AR,4,False,0.0,-0.038,False,True,-0.038,2020
HOUSE,AZ,1,False,0.092,0.1639999999999999,True,True,0.0719999999999998,2020
HOUSE,AZ,2,False,0.147,0.5229999999999999,True,True,0.3759999999999999,2020
HOUSE,AZ,3,False,0.126,0.0,True,False,-0.126,2020
HOUSE,AZ,4,False,0.3500000000000001,0.0829999999999999,True,True,-0.2670000000000001,2020
HOUSE,AZ,5,False,0.2430000000000001,0.139,True,True,-0.104,2020
HOUSE,AZ,6,False,0.169,0.012,True,True,-0.157,2020
HOUSE,AZ,7,False,-0.1729999999999999,0.0,True,False,0.1729999999999999,2020
HOUSE,AZ,8,False,0.0,0.28,False,True,0.28,2020
HOUSE,AZ,9,False,-0.3059999999999999,0.702,True,True,1.008,2020
HOUSE,CA,1,False,0.282,-0.121,True,True,-0.403,2020
HOUSE,CA,2,False,0.177,0.6020000000000001,True,True,0.425,2020
HOUSE,CA,3,False,-0.2649999999999999,0.0,True,False,0.2649999999999999,2020
HOUSE,CA,4,False,0.0,0.129,False,True,0.129,2020
HOUSE,CA,5,False,-0.124,0.0,True,False,0.124,2020
HOUSE,CA,6,False,-0.1399999999999999,0.0,True,False,0.1399999999999999,2020
HOUSE,CA,7,False,0.1080000000000001,0.0,True,False,-0.1080000000000001,2020
HOUSE,CA,8,False,0.0,0.0,False,False,0.0,2020
HOUSE,CA,9,False,0.2850000000000001,0.0,True,False,-0.2850000000000001,2020
HOUSE,CA,10,False,0.195,-0.088,True,True,-0.2830000000000001,2020
HOUSE,CA,11,False,0.051,0.0,True,False,-0.051,2020
HOUSE,CA,12,False,0.101,,True,,-0.101,2020
HOUSE,CA,13,False,0.256,0.0,True,False,-0.256,2020
HOUSE,CA,14,False,0.147,0.0,True,False,-0.147,2020
HOUSE,CA,15,False,-0.0289999999999999,0.0,True,False,0.0289999999999999,2020
HOUSE,CA,16,False,-0.7619999999999999,0.0,True,False,0.7619999999999999,2020
HOUSE,CA,17,False,-0.0389999999999999,0.0,True,False,0.0389999999999999,2020
HOUSE,CA,18,False,0.08,,True,,-0.08,2020
HOUSE,CA,19,False,-0.0349999999999999,-0.1160000000000001,True,True,-0.0810000000000001,2020
HOUSE,CA,20,False,-0.5539999999999999,0.0,True,False,0.5539999999999999,2020
HOUSE,CA,21,False,0.144,-0.062,True,True,-0.206,2020
HOUSE,CA,22,False,0.0,0.1379999999999999,False,True,0.1379999999999999,2020
HOUSE,CA,23,False,0.0,-0.38,False,True,-0.38,2020
HOUSE,CA,24,False,0.081,0.0,True,False,-0.081,2020
HOUSE,CA,25,False,0.0,0.0,False,False,0.0,2020
HOUSE,CA,26,False,0.154,0.0,True,False,-0.154,2020
HOUSE,CA,27,False,-0.2109999999999999,0.0,True,False,0.2109999999999999,2020
HOUSE,CA,28,False,0.1140000000000001,0.0,True,False,-0.1140000000000001,2020
HOUSE,CA,29,False,-0.2899999999999999,,True,,0.2899999999999999,2020
HOUSE,CA,30,False,-0.2629999999999999,0.0,True,False,0.2629999999999999,2020
HOUSE,CA,31,False,0.006,0.0,True,False,-0.006,2020
HOUSE,CA,32,False,-0.408,0.445,True,True,0.853,2020
HOUSE,CA,33,False,-0.1799999999999999,0.0,True,False,0.1799999999999999,2020
HOUSE,CA,34,False,-0.1049999999999999,,True,,0.1049999999999999,2020
HOUSE,CA,35,False,-0.3779999999999999,0.0,True,False,0.3779999999999999,2020
HOUSE,CA,36,False,0.028,0.0,True,False,-0.028,2020
HOUSE,CA,37,False,0.195,0.0,True,False,-0.195,2020
HOUSE,CA,38,False,-0.2229999999999999,,True,,0.2229999999999999,2020
HOUSE,CA,39,False,0.093,-0.305,True,True,-0.3980000000000001,2020
HOUSE,CA,40,False,-0.1619999999999999,0.0,True,False,0.1619999999999999,2020
HOUSE,CA,41,False,0.098,0.449,True,True,0.351,2020
HOUSE,CA,42,False,0.0,-0.275,False,True,-0.275,2020
HOUSE,CA,43,False,0.053,0.0,True,False,-0.053,2020
HOUSE,CA,44,False,0.021,,True,,-0.021,2020
HOUSE,CA,45,False,0.2299999999999999,0.377,True,True,0.147,2020
HOUSE,CA,46,False,-0.4739999999999999,0.0,True,False,0.4739999999999999,2020
HOUSE,CA,47,False,-0.124,0.361,True,True,0.485,2020
HOUSE,CA,48,False,0.128,0.0,True,False,-0.128,2020
HOUSE,CA,49,False,0.18,0.236,True,True,0.0559999999999999,2020
HOUSE,CA,50,False,0.217,0.0,True,False,-0.217,2020
HOUSE,CA,51,False,-0.72,0.3,True,True,1.02,2020
HOUSE,CA,52,False,0.006,0.0,True,False,-0.006,2020
HOUSE,CA,53,False,0.0,,False,,0.0,2020
HOUSE,CO,1,False,0.003,0.0,True,False,-0.003,2020
HOUSE,CO,2,False,-0.0,0.0,True,False,0.0,2020
HOUSE,CO,3,False,0.197,0.0,True,False,-0.197,2020
HOUSE,CO,4,False,0.0,0.0249999999999999,False,True,0.0249999999999999,2020
HOUSE,CO,5,False,0.0,-0.255,False,True,-0.255,2020
HOUSE,CO,6,False,0.159,0.0,True,False,-0.159,2020
HOUSE,CO,7,False,0.031,0.0,True,False,-0.031,2020
HOUSE,CT,1,False,-0.3269999999999999,0.0,True,False,0.3269999999999999,2020
HOUSE,CT,2,False,-0.0449999999999999,0.0,True,False,0.0449999999999999,2020
HOUSE,CT,3,False,0.051,0.0,True,False,-0.051,2020
HOUSE,CT,4,False,0.05,0.0,True,False,-0.05,2020
HOUSE,CT,5,False,0.096,0.0,True,False,-0.096,2020
HOUSE,DC,0,False,-0.0239999999999999,,True,,0.0239999999999999,2020
HOUSE,DE,0,False,-0.1509999999999999,-0.1899999999999999,True,True,-0.039,2020
HOUSE,FL,1,False,-0.0499999999999999,0.04,True,True,0.0899999999999999,2020
HOUSE,FL,2,False,,-0.068,,True,-0.068,2020
HOUSE,FL,3,False,0.0,0.0,False,False,0.0,2020
HOUSE,FL,4,False,0.0,-0.0829999999999999,False,True,-0.0829999999999999,2020
HOUSE,FL,5,False,-0.723,0.0,True,False,0.723,2020
HOUSE,FL,6,False,0.0,-0.0189999999999999,False,True,-0.0189999999999999,2020
HOUSE,FL,7,False,-0.1419999999999999,0.0,True,False,0.1419999999999999,2020
HOUSE,FL,8,False,0.0,-0.014,False,True,-0.014,2020
HOUSE,FL,9,False,-0.4589999999999999,0.0,True,False,0.4589999999999999,2020
HOUSE,FL,10,False,-0.346,0.1619999999999999,True,True,0.5079999999999999,2020
HOUSE,FL,11,False,0.284,0.07,True,True,-0.2139999999999999,2020
HOUSE,FL,12,False,0.4379999999999999,-0.377,True,True,-0.815,2020
HOUSE,FL,13,False,-1.419,0.0,True,False,1.419,2020
HOUSE,FL,14,False,-0.3549999999999999,0.0369999999999999,True,True,0.3919999999999998,2020
HOUSE,FL,15,False,-0.0859999999999999,0.0,True,False,0.0859999999999999,2020
HOUSE,FL,16,False,0.0,-0.167,False,True,-0.167,2020
HOUSE,FL,17,False,0.0,0.0,False,False,0.0,2020
HOUSE,FL,18,False,0.0,0.0609999999999999,False,True,0.0609999999999999,2020
HOUSE,FL,19,False,0.0,0.0,False,False,0.0,2020
HOUSE,FL,20,False,-0.4539999999999999,0.0,True,False,0.4539999999999999,2020
HOUSE,FL,21,False,-0.2329999999999999,0.0,True,False,0.2329999999999999,2020
HOUSE,FL,22,False,-0.4489999999999999,0.0,True,False,0.4489999999999999,2020
HOUSE,FL,23,False,-0.1529999999999999,0.0,True,False,0.1529999999999999,2020
HOUSE,FL,24,False,-0.0649999999999999,0.0,True,False,0.0649999999999999,2020
HOUSE,FL,25,False,,-0.546,,True,-0.546,2020
HOUSE,FL,26,False,0.004,0.0,True,False,-0.004,2020
HOUSE,FL,27,False,-0.1669999999999999,-0.171,True,True,-0.0040000000000001,2020
HOUSE,GA,1,False,-0.3919999999999999,-0.0269999999999999,True,True,0.365,2020
HOUSE,GA,2,False,-0.6359999999999999,0.0,True,False,0.6359999999999999,2020
HOUSE,GA,3,False,0.0,-0.03,False,True,-0.03,2020
HOUSE,GA,4,False,-0.2339999999999999,0.0,True,False,0.2339999999999999,2020
HOUSE,GA,5,False,0.0,0.0,False,False,0.0,2020
HOUSE,GA,6,False,0.154,0.314,True,True,0.16,2020
HOUSE,GA,7,False,0.055,0.0,True,False,-0.055,2020
HOUSE,GA,8,False,0.0,0.036,False,True,0.036,2020
HOUSE,GA,9,False,0.0,0.0,False,False,0.0,2020
HOUSE,GA,10,False,0.3369999999999999,0.373,True,True,0.036,2020
HOUSE,GA,11,False,0.0,0.121,False,True,0.121,2020
HOUSE,GA,12,False,0.0,0.236,False,True,0.236,2020
HOUSE,GA,13,False,-0.7,0.0,True,False,0.7,2020
HOUSE,GA,14,False,0.0,0.0,False,False,0.0,2020
HOUSE,HI,1,False,-0.4199999999999999,0.0,True,False,0.4199999999999999,2020
HOUSE,HI,2,False,0.0,0.0,False,False,0.0,2020
HOUSE,IA,1,False,0.0,0.0,False,False,0.0,2020
HOUSE,IA,2,False,0.0,0.2079999999999999,False,True,0.2079999999999999,2020
HOUSE,IA,3,False,0.142,0.0549999999999999,True,True,-0.087,2020
HOUSE,IA,4,False,0.183,0.0,True,False,-0.183,2020
HOUSE,ID,1,False,0.0,0.3329999999999999,False,True,0.3329999999999999,2020
HOUSE,ID,2,False,0.3209999999999999,-0.385,True,True,-0.706,2020
HOUSE,IL,1,False,-0.128,0.0,True,False,0.128,2020
HOUSE,IL,2,False,-0.0669999999999999,0.0,True,False,0.0669999999999999,2020
HOUSE,IL,3,False,0.1879999999999999,0.0,True,False,-0.1879999999999999,2020
HOUSE,IL,4,False,0.005,0.0,True,False,-0.005,2020
HOUSE,IL,5,False,-0.0679999999999999,0.0,True,False,0.0679999999999999,2020
HOUSE,IL,6,False,0.178,0.0,True,False,-0.178,2020
HOUSE,IL,7,False,-0.1369999999999999,0.0,True,False,0.1369999999999999,2020
HOUSE,IL,8,False,-0.1559999999999999,,True,,0.1559999999999999,2020
HOUSE,IL,9,False,0.306,0.589,True,True,0.2829999999999999,2020
HOUSE,IL,10,False,-0.0169999999999999,0.0,True,False,0.0169999999999999,2020
HOUSE,IL,11,False,0.26,0.0,True,False,-0.26,2020
HOUSE,IL,12,False,0.0,-0.1879999999999999,False,True,-0.1879999999999999,2020
HOUSE,IL,13,False,0.06,-0.3209999999999999,True,True,-0.381,2020
HOUSE,IL,14,False,0.213,0.141,True,True,-0.072,2020
HOUSE,IL,15,False,0.0,0.0,False,False,0.0,2020
HOUSE,IL,16,False,0.0,-0.3079999999999999,False,True,-0.3079999999999999,2020
HOUSE,IL,17,False,0.026,0.0,True,False,-0.026,2020
HOUSE,IL,18,False,0.0,-0.2279999999999999,False,True,-0.2279999999999999,2020
HOUSE,IN,1,False,0.0,0.1419999999999999,False,True,0.1419999999999999,2020
HOUSE,IN,2,False,0.158,0.034,True,True,-0.124,2020
HOUSE,IN,3,False,0.0,0.1479999999999999,False,True,0.1479999999999999,2020
HOUSE,IN,4,False,0.2430000000000001,0.0849999999999999,True,True,-0.1580000000000001,2020
HOUSE,IN,5,False,0.0,0.0,False,False,0.0,2020
HOUSE,IN,6,False,0.0,0.0969999999999999,False,True,0.0969999999999999,2020
HOUSE,IN,7,False,-0.0519999999999999,0.0,True,False,0.0519999999999999,2020
HOUSE,IN,8,False,0.0,-0.072,False,True,-0.072,2020
HOUSE,IN,9,False,0.0,-0.086,False,True,-0.086,2020
HOUSE,KS,1,False,0.0,0.1839999999999999,False,True,0.1839999999999999,2020
HOUSE,KS,2,False,0.0,0.0,False,False,0.0,2020
HOUSE,KS,3,False,0.203,0.0,True,False,-0.203,2020
HOUSE,KS,4,False,0.101,0.121,True,True,0.0199999999999999,2020
HOUSE,KY,1,False,0.0,-0.385,False,True,-0.385,2020
HOUSE,KY,2,False,0.062,-0.2009999999999999,True,True,-0.263,2020
HOUSE,KY,3,False,-0.1909999999999999,0.0,True,False,0.1909999999999999,2020
HOUSE,KY,4,False,0.0,0.183,False,True,0.183,2020
HOUSE,KY,5,False,0.0,-0.4529999999999999,False,True,-0.4529999999999999,2020
HOUSE,KY,6,False,0.0,-0.1009999999999999,False,True,-0.1009999999999999,2020
HOUSE,LA,1,False,0.0,0.026,False,True,0.026,2020
HOUSE,LA,2,False,-0.59,0.0,True,False,0.59,2020
HOUSE,LA,3,False,0.0,0.0549999999999999,False,True,0.0549999999999999,2020
HOUSE,LA,4,False,0.0,0.0789999999999999,False,True,0.0789999999999999,2020
HOUSE,LA,5,False,0.0,0.0,False,False,0.0,2020
HOUSE,LA,6,False,0.0,-0.28,False,True,-0.28,2020
HOUSE,MA,1,False,-0.5009999999999999,,True,,0.5009999999999999,2020
HOUSE,MA,2,False,0.032,0.306,True,True,0.274,2020
HOUSE,MA,3,False,-0.238,,True,,0.238,2020
HOUSE,MA,4,False,0.0,0.0,False,False,0.0,2020
HOUSE,MA,5,False,0.088,0.0,True,False,-0.088,2020
HOUSE,MA,6,False,-0.0779999999999999,0.0,True,False,0.0779999999999999,2020
HOUSE,MA,7,False,0.1859999999999999,,True,,-0.1859999999999999,2020
HOUSE,MA,8,False,-0.3669999999999999,,True,,0.3669999999999999,2020
HOUSE,MA,9,False,-0.0939999999999999,0.0,True,False,0.0939999999999999,2020
HOUSE,MD,1,False,0.0,-0.2339999999999999,False,True,-0.2339999999999999,2020
HOUSE,MD,2,False,-0.615,0.0,True,False,0.615,2020
HOUSE,MD,3,False,-0.004,0.0,True,False,0.004,2020
HOUSE,MD,4,False,-0.2679999999999999,0.0,True,False,0.2679999999999999,2020
HOUSE,MD,5,False,-0.2789999999999999,0.0,True,False,0.2789999999999999,2020
HOUSE,MD,6,False,-0.745,0.0,True,False,0.745,2020
HOUSE,MD,7,False,-0.121,0.0,True,False,0.121,2020
HOUSE,MD,8,False,0.088,0.0,True,False,-0.088,2020
HOUSE,ME,1,False,0.197,0.0,True,False,-0.197,2020
HOUSE,ME,2,False,0.151,0.0,True,False,-0.151,2020
HOUSE,MI,1,False,0.0,-0.01,False,True,-0.01,2020
HOUSE,MI,2,False,0.0,-0.1080000000000001,False,True,-0.1080000000000001,2020
HOUSE,MI,3,False,0.0,0.0,False,False,0.0,2020
HOUSE,MI,4,False,0.3440000000000001,-0.142,True,True,-0.4860000000000001,2020
HOUSE,MI,5,False,-0.1819999999999999,0.0,True,False,0.1819999999999999,2020
HOUSE,MI,6,False,0.0,-0.2059999999999999,False,True,-0.2059999999999999,2020
HOUSE,MI,7,False,0.0,0.1439999999999999,False,True,0.1439999999999999,2020
HOUSE,MI,8,False,0.093,0.0,True,False,-0.093,2020
HOUSE,MI,9,False,-0.0579999999999999,0.0,True,False,0.0579999999999999,2020
HOUSE,MI,10,False,0.2870000000000001,0.0,True,False,-0.2870000000000001,2020
HOUSE,MI,11,False,0.015,0.0,True,False,-0.015,2020
HOUSE,MI,12,False,-0.1999999999999999,0.0629999999999999,True,True,0.2629999999999999,2020
HOUSE,MI,13,False,0.166,0.0,True,False,-0.166,2020
HOUSE,MI,14,False,-0.4319999999999999,0.0,True,False,0.4319999999999999,2020
HOUSE,MN,1,False,0.054,0.25,True,True,0.1959999999999999,2020
HOUSE,MN,2,False,0.15,0.0,True,False,-0.15,2020
HOUSE,MN,3,False,-0.0199999999999999,0.0,True,False,0.0199999999999999,2020
HOUSE,MN,4,False,0.1090000000000001,0.0,True,False,-0.1090000000000001,2020
HOUSE,MN,5,False,0.0,0.0,False,False,0.0,2020
HOUSE,MN,6,False,0.0,-0.026,False,True,-0.026,2020
HOUSE,MN,7,False,-0.4979999999999999,0.0,True,False,0.4979999999999999,2020
HOUSE,MN,8,False,0.0,0.1939999999999999,False,True,0.1939999999999999,2020
HOUSE,MO,1,False,0.357,0.0,True,False,-0.357,2020
HOUSE,MO,2,False,0.0,0.0109999999999998,False,True,0.0109999999999998,2020
HOUSE,MO,3,False,0.0,-0.235,False,True,-0.235,2020
HOUSE,MO,4,False,0.0,0.2410000000000001,False,True,0.2410000000000001,2020
HOUSE,MO,5,False,-0.3119999999999999,0.0,True,False,0.3119999999999999,2020
HOUSE,MO,6,False,0.0,-0.3389999999999999,False,True,-0.3389999999999999,2020
HOUSE,MO,7,False,0.0,0.058,False,True,0.058,2020
HOUSE,MO,8,False,0.217,0.0069999999999998,True,True,-0.2100000000000002,2020
HOUSE,MS,1,False,0.0,0.0349999999999999,False,True,0.0349999999999999,2020
HOUSE,MS,2,False,-0.3409999999999999,0.0,True,False,0.3409999999999999,2020
HOUSE,MS,3,False,0.0,0.0589999999999999,False,True,0.0589999999999999,2020
HOUSE,MS,4,False,,0.058,,True,0.058,2020
HOUSE,MT,0,False,0.177,0.5129999999999999,True,True,0.3359999999999998,2020
HOUSE,NC,1,False,-0.248,0.0,True,False,0.248,2020
HOUSE,NC,2,False,0.0,0.0,False,False,0.0,2020
HOUSE,NC,3,False,0.0,0.0,False,False,0.0,2020
HOUSE,NC,4,False,0.088,0.0,True,False,-0.088,2020
HOUSE,NC,5,False,0.211,-0.044,True,True,-0.2550000000000001,2020
HOUSE,NC,6,False,-0.1389999999999999,0.0,True,False,0.1389999999999999,2020
HOUSE,NC,7,False,0.0,-0.0129999999999999,False,True,-0.0129999999999999,2020
HOUSE,NC,8,False,0.0,0.06,False,True,0.06,2020
HOUSE,NC,9,False,0.0,0.0,False,False,0.0,2020
HOUSE,NC,10,False,0.0,-0.346,False,True,-0.346,2020
HOUSE,NC,11,False,0.0,0.0,False,False,0.0,2020
HOUSE,NC,12,False,-0.0289999999999999,,True,,0.0289999999999999,2020
HOUSE,NC,13,False,0.0,0.2019999999999999,False,True,0.2019999999999999,2020
HOUSE,ND,0,False,0.0,0.1939999999999999,False,True,0.1939999999999999,2020
HOUSE,NE,1,False,0.0,-0.0069999999999998,False,True,-0.0069999999999998,2020
HOUSE,NE,2,False,0.152,0.002,True,True,-0.15,2020
HOUSE,NE,3,False,0.0,0.09,False,True,0.09,2020
HOUSE,NH,1,False,0.084,0.0,True,False,-0.084,2020
HOUSE,NH,2,False,0.177,0.3169999999999999,True,True,0.1399999999999999,2020
HOUSE,NJ,1,False,-0.6859999999999999,0.0,True,False,0.6859999999999999,2020
HOUSE,NJ,2,False,0.0,-1.178,False,True,-1.178,2020
HOUSE,NJ,3,False,0.162,0.0,True,False,-0.162,2020
HOUSE,NJ,4,False,0.0,-0.553,False,True,-0.553,2020
HOUSE,NJ,5,False,-0.3169999999999999,0.0,True,False,0.3169999999999999,2020
HOUSE,NJ,6,False,-0.4059999999999999,0.0,True,False,0.4059999999999999,2020
HOUSE,NJ,7,False,0.148,0.0,True,False,-0.148,2020
HOUSE,NJ,8,False,-0.3949999999999999,0.0,True,False,0.3949999999999999,2020
HOUSE,NJ,9,False,-0.3779999999999999,0.0,True,False,0.3779999999999999,2020
HOUSE,NJ,10,False,-0.1609999999999999,0.0,True,False,0.1609999999999999,2020
HOUSE,NJ,11,False,0.077,0.0,True,False,-0.077,2020
HOUSE,NJ,12,False,0.083,0.0,True,False,-0.083,2020
HOUSE,NM,1,False,0.141,0.0,True,False,-0.141,2020
HOUSE,NM,2,False,0.129,0.2569999999999999,True,True,0.1279999999999999,2020
HOUSE,NM,3,False,0.0,0.0,False,False,0.0,2020
HOUSE,NV,1,False,-0.1169999999999999,0.0,True,False,0.1169999999999999,2020
HOUSE,NV,2,False,0.0,-0.036,False,True,-0.036,2020
HOUSE,NV,3,False,-0.4169999999999999,0.0,True,False,0.4169999999999999,2020
HOUSE,NV,4,False,-0.0549999999999999,0.0,True,False,0.0549999999999999,2020
HOUSE,NY,1,False,0.0,-0.1979999999999999,False,True,-0.1979999999999999,2020
HOUSE,NY,2,False,0.0,0.0,False,False,0.0,2020
HOUSE,NY,3,False,-0.4359999999999999,0.0,True,False,0.4359999999999999,2020
HOUSE,NY,4,False,-0.3699999999999999,0.0,True,False,0.3699999999999999,2020
HOUSE,NY,5,False,-0.2739999999999999,,True,,0.2739999999999999,2020
HOUSE,NY,6,False,-0.3099999999999999,0.0,True,False,0.3099999999999999,2020
HOUSE,NY,7,False,0.01,0.0,True,False,-0.01,2020
HOUSE,NY,8,False,-0.3199999999999999,0.0,True,False,0.3199999999999999,2020
HOUSE,NY,9,False,-0.0659999999999999,0.0,True,False,0.0659999999999999,2020
HOUSE,NY,10,False,0.013,0.0,True,False,-0.013,2020
HOUSE,NY,11,False,0.033,0.0,True,False,-0.033,2020
HOUSE,NY,12,False,-0.2039999999999999,0.0,True,False,0.2039999999999999,2020
HOUSE,NY,13,False,-0.2239999999999999,0.0,True,False,0.2239999999999999,2020
HOUSE,NY,14,False,0.3189999999999999,0.0,True,False,-0.3189999999999999,2020
HOUSE,NY,15,False,0.0,0.0,False,False,0.0,2020
HOUSE,NY,16,False,0.0,,False,,0.0,2020
HOUSE,NY,17,False,0.0,0.0,False,False,0.0,2020
HOUSE,NY,18,False,0.008,0.0,True,False,-0.008,2020
HOUSE,NY,19,False,0.149,0.0,True,False,-0.149,2020
HOUSE,NY,20,False,-0.0249999999999999,0.0,True,False,0.0249999999999999,2020
