year,state_po,special,margin,winner,winner_side,dem_key,rep_key,incumbent_side,office,lean,expected,resid
1998,CT,False,33.613473077131644,CHRISTOPHER J. DODD,D,DODD C,FRANKS G,0.0,SEN,11.118965712925071,10.296550067038986,23.31692301009266
1998,FL,False,24.93875895411524,BOB GRAHAM,D,GRAHAM B,CRIST C,0.0,SEN,-3.298125661487598,-4.120541307373683,29.05930026148892
1998,GA,False,-7.403691673039281,PAUL COVERDELL,R,COLES M,COVERDELL P,0.0,SEN,-10.87258644880875,-11.695002094694836,4.291310421655554
1998,HI,False,63.251651925347474,DANIEL K. INOUYE,D,INOUYE D,YOUNG C,0.0,SEN,18.944255564797217,18.12183991891113,45.12981200643634
1998,IA,False,-38.338120740798416,CHARLES E. GRASSLEY,R,OSTERBERG D,GRASSLEY C,0.0,SEN,1.858729795765047,1.0363141498789612,-39.37443489067738
1998,ID,False,-42.01290162309871,MIKE CRAPO,R,MAUK B,CRAPO M,0.0,SEN,-31.20610320313227,-32.028518849018354,-9.984382774080359
1998,IL,False,-2.9686368912291083,PETER G. FITZGERALD,R,BRAUN C,FITZGERALD P,0.0,SEN,9.602136319215134,8.779720673329049,-11.748357564558157
1998,IN,False,29.362239420924027,EVAN BAYH,D,BAYH E,HELMKE P,0.0,SEN,-15.904860761791706,-16.727276407677792,46.08951582860182
1998,KS,False,-34.77228166966467,SAM BROWNBACK,R,FELECIANO P,BROWNBACK S,-1.0,SEN,-29.7527791476687,-30.575194793554786,-4.197086876109886
1998,KY,False,-0.597245221861682,JIM BUNNING,R,BAESLER S,BUNNING J,0.0,SEN,-8.549945683014714,-9.3723613289008,8.775116107039118
1998,LA,False,33.420460858752875,JOHN B. BREAUX,D,BREAUX J,DONELON J,0.0,SEN,3.51362849148388,2.691212845597794,30.729248013155082
1998,MD,False,41.0079425677984,BARBARA A. MIKULSKI,D,MIKULSKI B,PIERPONT R,0.0,SEN,7.66879892084436,6.846383274958274,34.161559292840124
1998,MO,False,-9.232900653786444,CHRISTOPHER S. BOND,R,NIXON J,BOND C,0.0,SEN,-2.5139730988440974,-3.336388744730183,-5.896511909056262
1998,NC,False,4.217033384299152,JOHN EDWARDS,D,EDWARDS J,FAIRCLOTH L,0.0,SEN,-14.668021391169692,-15.490437037055777,19.70747042135493
1998,ND,False,28.477307398932112,BYRON L. DORGAN,D,DORGAN B,NALEWAJA D,0.0,SEN,-17.43068606338371,-18.253101709269796,46.73040910820191
1998,NH,False,-41.207170260616486,JUDD GREGG,R,CONDODEMETRAKY G,GREGG J,0.0,SEN,1.6152153696780118,0.792799723791926,-41.99996998440841
1998,NV,False,0.0961997500245897,HARRY REID,D,REID H,ENSIGN J,0.0,SEN,-8.434985341206332,-9.257400987092417,9.353600737117008
1998,NY,False,17.364024298927067,CHARLES E. SCHUMER,D,SCHUMER C,AMATO A,0.0,SEN,25.8560107107712,25.033595064885116,-7.669570765958049
1998,OH,False,-12.926403459786185,GEORGE V. VOINOVICH,R,BOYLE M,VOINOVICH G,0.0,SEN,-2.4141496882593305,-3.2365653341454164,-9.689838125640769
1998,OK,False,-35.944638986159745,DON NICKLES,R,CARROLL D,NICKLES D,0.0,SEN,-18.409266265111967,-19.231681910998052,-16.712957075161693
1998,OR,False,28.739515773031343,RON WYDEN,D,WYDEN R,LIM J,0.0,SEN,-0.2218166123839609,-1.0442322582700467,29.78374803130139
1998,PA,False,-27.62348756726564,ARLEN SPECTER,R,LLOYD B,SPECTER A,0.0,SEN,0.7143626699646806,-0.10805297592140528,-27.515434591344235
1998,SC,False,7.1451053855260716,ERNEST F. HOLLINGS,D,HOLLINGS E,INGLIS B,0.0,SEN,-15.831999895671316,-16.654415541557402,23.799520927083474
1998,SD,False,26.11269186845518,TOM DASCHLE,D,DASCHLE T,SCHMIDT R,0.0,SEN,-13.475218841969351,-14.297634487855436,40.41032635631062
1998,UT,False,-31.986728467104605,ROBERT F. BENNETT,R,LECKMAN S,BENNETT R,0.0,SEN,-33.64702369021267,-34.46943933609876,2.482710868994154
1998,VT,False,52.56986052571835,PATRICK J. LEAHY,D,LEAHY P,TUTTLE F,0.0,SEN,16.757612716423637,15.935197070537551,36.6346634551808
1998,WA,False,16.827997612997407,PATTY MURRAY,D,MURRAY P,SMITH L,0.0,SEN,4.781257637862151,3.958841991976065,12.869155621021342
1998,WI,False,2.1687612744076756,RUSSELL D. FEINGOLD,D,FEINGOLD R,NEUMANN M,0.0,SEN,2.2303452711999583,1.4079296253138724,0.7608316490938032
2000,CA,False,20.832985806123098,DIANNE FEINSTEIN,D,FEINSTEIN D,CAMPBELL T,1.0,SEN,11.892634161195517,11.529163046831568,9.30382275929153
2000,CT,False,29.822338503608908,JOSEPH I. LIEBERMAN,D,LIEBERMAN J,GIORDANO P,1.0,SEN,17.997970260760987,17.634499146397037,12.187839357211871
2000,DE,False,11.919915427930357,THOMAS R. CARPER,D,CARPER T,ROTH W,-1.0,SEN,12.966783733628837,12.603312619264889,-0.6833971913345316
2000,FL,False,4.989415847869165,BILL NELSON,D,NELSON B,MCCOLLUM B,0.0,SEN,-0.5225646530151637,-0.8860357673791124,5.875451615248277
2000,HI,False,49.57013062789507,DANIEL K. AKAKA,D,AKAKA D,CARROLL J,1.0,SEN,19.141246723910626,18.777775609546676,30.792355018348392
2000,IN,False,-35.27212029838714,RICHARD G. LUGAR,R,JOHNSON D,LUGAR R,-1.0,SEN,-16.522910902111924,-16.886382016475874,-18.385738281911262
2000,MA,False,69.9311324806022,EDWARD M. KENNEDY,D,KENNEDY E,ROBINSON J,1.0,SEN,29.065341684319574,28.701870569955624,41.22926191064658
2000,MD,False,26.467066730207986,PAUL S. SARBANES,D,SARBANES P,RAPPAPORT P,1.0,SEN,16.35125204796053,15.98778093359658,10.479285796611405
2000,ME,False,-37.88259680691541,OLYMPIA J. SNOWE,R,LAWRENCE M,SNOWE O,-1.0,SEN,4.982337245052779,4.61886613068883,-42.50146293760424
2000,MI,False,1.657995708276174,DEBBIE STABENOW,D,STABENOW D,ABRAHAM S,-1.0,SEN,4.755867126520135,4.392396012156186,-2.7344003038800118
2000,MN,False,6.015135752056839,MARK DAYTON,D,DAYTON M,GRAMS R,-1.0,SEN,2.059478114674584,1.6960070003106353,4.319128751746204
2000,MO,False,2.0970897739460583,MEL CARNAHAN,D,CARNAHAN M,ASHCROFT J,-1.0,SEN,-3.9372431504493863,-4.300714264813335,6.397804038759393
2000,MS,False,-35.17441650473514,TRENT LOTT,R,BROWN T,LOTT T,-1.0,SEN,-17.724315515440633,-18.087786629804583,-17.08662987493056
2000,MT,False,-3.3917001232261397,CONRAD BURNS,R,SCHWEITZER B,BURNS C,-1.0,SEN,-27.826069794287495,-28.189540908651445,24.797840785425304
2000,ND,False,22.745088492343648,KENT CONRAD,D,CONRAD K,SAND D,1.0,SEN,-29.96813897818062,-30.33161009254457,53.07669858488822
2000,NE,False,2.1873326869926344,BEN NELSON,D,NELSON B,STENBERG D,0.0,SEN,-30.872307561118106,-31.235778675482056,33.42311136247469
2000,NJ,False,3.1031852591707194,JON S. CORZINE,D,CORZINE J,FRANKS B,0.0,SEN,15.909472996493804,15.546001882129856,-12.442816622959135
2000,NM,False,23.457686831471964,JEFF BINGAMAN,D,BINGAMAN J,REDMOND B,1.0,SEN,-0.4494937783297716,-0.8129648926937203,24.270651724165685
2000,NV,False,-16.24527416437735,JOHN ENSIGN,R,BERNSTEIN E,ENSIGN J,0.0,SEN,-4.227022836292912,-4.590493950656861,-11.654780213720489
2000,NY,False,13.326315682318636,HILLARY RODHAM CLINTON,D,CLINTON H,LAZIO R,0.0,SEN,26.63863732907332,26.27516621470937,-12.948850532390733
2000,OH,False,-25.12443147385167,MIKE DEWINE,R,CELESTE T,DEWINE M,-1.0,SEN,-4.190790278280206,-4.554261392644155,-20.570170081207515
2000,PA,False,-7.0533355474706,RICK SANTORUM,R,KLINK R,SANTORUM R,-1.0,SEN,3.783611596658247,3.4201404822942982,-10.473476029764898
2000,RI,False,-16.04880986207382,LINCOLN D. CHAFEE,R,WEYGAND R,CHAFEE L,0.0,SEN,30.784886298250584,30.421415183886634,-46.470225045960454
2000,TN,False,-33.8001359909112,BILL FRIST,R,CLARK J,FRIST B,-1.0,SEN,-4.439079407306073,-4.802550521670022,-28.99758546924118
2000,TX,False,-33.64904001947583,KAY BAILEY HUTCHISON,R,KELLY G,HUTCHISON K,-1.0,SEN,-22.425886134073934,-22.789357248437884,-10.859682771037942
2000,UT,False,-35.08747986277249,ORRIN G. HATCH,R,HOWELL S,HATCH O,-1.0,SEN,-43.96435669959634,-44.32782781396028,9.240347951187793
2000,VA,False,-4.578117931069263,GEORGE F. ALLEN,R,ROBB C,ALLEN G,1.0,SEN,-8.807818448614558,-9.171289562978506,4.593171631909243
2000,VT,False,-44.10956816579995,JAMES M. JEFFORDS,R,FLANAGAN E,JEFFORDS J,-1.0,SEN,10.367355956598749,10.0038848422348,-54.11345300803475
2000,WA,False,0.09300501325811708,MARIA CANTWELL,D,CANTWELL M,GORTON S,-1.0,SEN,5.376196181862766,5.012725067498817,-4.9197200542407
2000,WI,False,24.860162732799196,HERB KOHL,D,KOHL H,GILLESPIE J,1.0,SEN,-0.28320923063244197,-0.6466803449963907,25.506843077795587
2000,WV,False,58.827113480578824,ROBERT C. BYRD,D,BYRD R,GALLAHER D,1.0,SEN,-6.997493868822885,-7.360964983186834,66.18807846376566
2000,WY,False,-53.9961604033042,CRAIG THOMAS,R,LOGAN M,THOMAS C,-1.0,SEN,-42.477957117582136,-42.84142823194608,-11.15473217135812
2002,AL,False,-19.05329496882696,JEFF SESSIONS,R,PARKER S,SESSIONS J,-1.0,SEN,-15.727229679610243,-20.68732594999307,1.6340309811661093
2002,AR,False,7.791240373028438,MARK PRYOR,D,PRYOR M,HUTCHINSON T,0.0,SEN,-6.1147248577896685,-11.074821128172495,18.86606150120093
2002,CO,False,-5.107015035617994,WAYNE ALLARD,R,STRICKLAND T,ALLARD W,-1.0,SEN,-9.48518572350611,-14.445281993888937,9.338266958270943
2002,DE,False,17.587786790467995,JOSEPH R. BIDEN JR.,D,BIDEN J,CLATWORTHY R,1.0,SEN,12.966783733628837,8.00668746324601,9.581099327221985
2002,GA,False,-6.933416642795046,SAXBY CHAMBLISS,R,CLELAND M,CHAMBLISS S,1.0,SEN,-12.480853082753374,-17.4409493531362,10.507532710341156
2002,IA,False,10.615564225630383,TOM HARKIN,D,HARKIN T,GANSKE G,1.0,SEN,-0.1877874619117203,-5.147883732294547,15.76344795792493
2002,ID,False,-33.37758961897843,LARRY E. CRAIG,R,BLINKEN A,CRAIG L,-1.0,SEN,-42.21032674843607,-47.170423018818894,13.792833399840461
2002,IL,False,22.687564751277822,RICHARD J. DURBIN,D,DURBIN R,DURKIN J,1.0,SEN,11.84667479473112,6.886578524348294,15.800986226929528
2002,KY,False,-29.350409656743977,MITCH MCCONNELL,R,WEINBERG L,MCCONNELL M,-1.0,SEN,-15.968576368301205,-20.92867263868403,-8.421737018059947
2002,LA,False,0.2519374026835999,MARY L. LANDRIEU,D,LANDRIEU M,TERRELL S,1.0,SEN,-8.391837769642514,-13.351934040025341,13.603871442708941
2002,ME,False,-16.871295051089426,SUSAN M. COLLINS,R,PINGREE C,COLLINS S,-1.0,SEN,4.982337245052779,0.022240974669952784,-16.893536025759378
2002,MI,False,23.070484034081304,CARL LEVIN,D,LEVIN C,RACZKOWSKI A,1.0,SEN,4.755867126520135,-0.2042291438626913,23.274713177943994
2002,MN,False,-1.734140382011949,NORM COLEMAN,R,MONDALE W,COLEMAN N,0.0,SEN,2.059478114674584,-2.9006181557082424,1.1664777736962935
2002,MO,True,-1.1496043400890303,JIM TALENT,R,CARNAHAN J,TALENT J,0.0,SEN,-3.9372431504493863,-8.897339420832212,7.7477350807431815
2002,MT,False,32.821334094092016,MAX BAUCUS,D,BAUCUS M,TAYLOR M,1.0,SEN,-27.826069794287495,-32.78616606467032,65.60750015876233
2002,NC,False,-8.737999352969785,ELIZABETH H. DOLE,R,BOWLES E,DOLE E,0.0,SEN,-13.441339799954159,-18.401436070336985,9.6634367173672
2002,NE,False,-69.94407005781137,CHUCK HAGEL,R,MATULKA C,HAGEL C,-1.0,SEN,-30.872307561118106,-35.83240383150093,-34.11166622631044
2002,NH,False,-4.543520118148546,JOHN E. SUNUNU,R,SHAHEEN J,SUNUNU J,0.0,SEN,-1.8489462273856674,-6.809042497768494,2.2655223796199477
2002,NJ,False,10.14955734741357,FRANK R. LAUTENBERG,D,LAUTENBERG F,FORRESTER D,0.0,SEN,15.909472996493804,10.949376726110977,-0.799819378697407
2002,NM,False,-30.085538736709616,PETE V. DOMENICI,R,TRISTANI G,DOMENICI P,-1.0,SEN,-0.4494937783297716,-5.409590048712598,-24.675948687997018
2002,OK,False,-22.42470903155969,JAMES M. INHOFE,R,WALTERS D,INHOFE J,-1.0,SEN,-22.67468828118589,-27.634784551568718,5.210075520009028
2002,OR,False,-17.32759011188575,GORDON SMITH,R,BRADBURY B,SMITH G,-1.0,SEN,-0.04156186588692801,-5.0016581362697545,-12.325931975615998
2002,RI,False,56.85297698883127,JACK REED,D,REED J,TINGLE R,1.0,SEN,30.784886298250584,25.824790027867756,31.028186960963517
2002,SC,False,-10.359960602150696,LINDSEY O. GRAHAM,R,SANDERS A,GRAHAM L,0.0,SEN,-16.837557972248575,-21.797654242631403,11.437693640480706
2002,SD,False,0.1590766378614359,TIM JOHNSON,D,JOHNSON T,THUNE J,1.0,SEN,-23.74277098169578,-28.702867252078608,28.861943889940044
2002,TN,False,-10.079828119501398,LAMAR ALEXANDER,R,CLEMENT B,ALEXANDER L,0.0,SEN,-4.439079407306073,-9.399175677688898,-0.6806524418124997
2002,TX,False,-12.140271307216688,JOHN CORNYN,R,KIRK R,CORNYN J,0.0,SEN,-22.425886134073934,-27.38598240445676,15.245711097240074
2002,WV,False,26.222709275693916,JOHN D. ROCKEFELLER IV,D,ROCKEFELLER J,WOLFE J,1.0,SEN,-6.997493868822885,-11.957590139205712,38.18029941489963
2002,WY,False,-45.90790048013967,MICHAEL B. ENZI,R,CORCORAN J,ENZI M,-1.0,SEN,-42.477957117582136,-47.43805338796496,1.5301529078252898
2004,AK,False,-3.2216046340933917,LISA MURKOWSKI,R,KNOWLES T,MURKOWSKI L,0.0,SEN,-23.986541889348047,-26.73204180938928,23.510437175295888
2004,AL,False,-35.226195258265484,RICHARD C. SHELBY,R,SOWELL W,SHELBY R,-1.0,SEN,-23.329518631419912,-26.075018551461145,-9.151176706804339
2004,AR,False,11.832140048834995,BLANCHE L. LINCOLN,D,LINCOLN B,HOLT J,1.0,SEN,-7.405472430190983,-10.150972350232216,21.98311239906721
2004,AZ,False,-57.64056256967064,JOHN MCCAIN,R,STARKY S,MCCAIN J,-1.0,SEN,-8.083985987831941,-10.829485907873174,-46.81107666179747
2004,CA,False,20.846759587027055,BARBARA BOXER,D,BOXER B,JONES B,1.0,SEN,12.548664978789493,9.80316505874826,11.043594528278796
2004,CO,False,4.875219219964925,KEN SALAZAR,D,SALAZAR K,COORS P,0.0,SEN,-2.2664350433406812,-5.011934963381915,9.88715418334684
2004,CT,False,34.75157793907188,CHRISTOPHER J. DODD,D,DODD C,ORCHULLI J,1.0,SEN,13.015919194312833,10.2704192742716,24.48115866480028
2004,FL,False,-1.1381283246122678,MEL MARTINEZ,R,CASTOR B,MARTINEZ M,0.0,SEN,-2.5813350781929896,-5.326834998234222,4.1887066736219545
2004,GA,False,-18.29098205141547,JOHNNY ISAKSON,R,MAJETTE D,ISAKSON J,0.0,SEN,-14.24244131967453,-16.987941239715763,-1.3030408116997059
2004,HI,False,56.50110653416533,DANIEL K. INOUYE,D,INOUYE D,CAVASSO C,1.0,SEN,11.27492007900513,8.529420158963896,47.971686375201436
2004,IA,False,-43.143243205978465,CHARLES E. GRASSLEY,R,SMALL A,GRASSLEY C,-1.0,SEN,1.7926655477187572,-0.9528343723224759,-42.19040883365599
