dem_margin
8.061421814577617
8.413441832474412
7.266289649728415
8.295625543320208
8.048085528901291
8.024343525403253
7.930874350590729
8.051564520437708
8.073550970662566
8.074607695190686
8.121098684110004
8.08452751636943
8.1300107887676
8.370400419583083
7.796528558989286
8.1370271414332
7.847261330451665
8.188167130040478
7.953665031051955
7.787715033784702
7.969410889196595
8.102949068358107
8.009793046886672
8.017093990593311
8.103042051529346
8.661457083331994
7.9260951118601985
8.275633611452344
7.781320474374577
8.095350435797947
7.049334027151254
8.32293550213481
8.309367653220677
8.41867028124443
7.656697673405947
8.285576387048922
8.053461460906522
7.388616828898221
8.128039956198727
8.13678532751218
8.204853919594502
7.318111290052328
7.273385369965973
8.701012769878457
8.15808891303763
7.960556214261405
9.31871894385786
7.260918874179229
9.693950475121474
10.541681413134159
8.764732789785128
8.346103940133347
7.144906542639258
7.907612090733368
7.797257544995647
7.966461755857817
8.020909164183038
8.022704882426131
8.240319258218515
7.963876392681574
7.759657211669592
7.850149848554257
7.949367604308731
7.886923424423886
7.72835999922149
8.21704904853067
7.906507991202284
7.990565357938191
7.842048447576519
7.984635502367477
7.7915139549720225
8.058889713163252
8.180586075581134
7.977928638194018
8.196988156284311
8.043766744153055
7.903640254031686
7.909981250809074
8.172224896530834
7.980157926519931
8.621520196389644
7.218443979273107
6.980316555327444
8.014913514574408
8.110584101336825
7.699335090937831
7.740681707497839
8.191919874702736
8.032239481494159
8.205997604387182
8.348395763048652
7.246041180429573
6.660080435982756
6.795729625947212
7.125778776825906
9.061326534485444
7.9989443938540274
7.871447255429744
7.741414400078811
7.730301436499419
7.764614523533439
8.049883375978494
8.100036556956573
8.028961968691657
8.249515676459573
8.10412521388729
7.9705121848693565
8.104919319339105
8.180064228798974
8.29302688580896
7.949711468271611
7.76131480681656
8.093011101821027
7.990744059296828
8.058197832264236
8.311163379582304
7.992437507826699
8.29049760117249
8.224945829187778
8.139200699065038
8.317066238039363
8.061934048619065
7.9978366223180055
8.063771239910533
8.21568204190358
8.302667196103465
8.076938675493448
8.214733215933348
8.013689951642693
7.942080933602012
7.719335981806591
7.682938102080761
8.157512107301054
7.735888668667462
7.938947276625051
8.952905442897647
8.20644821229449
8.279897016582785
7.7073963350199755
7.40466539345488
8.364934856602144
7.792759765499537
7.976889000302866
7.985384251273177
7.989793940478685
8.241012431290525
8.20399344978939
8.068103752494753
8.09594749769904
7.622213168530969
7.370999299415254
8.083915774220264
7.262427920835791
4.698667023171872
6.729662866798055
3.784813706495712
6.423030499436781
5.813364603688754
7.930621619029046
6.93622587904815
7.12939857751666
10.037925722546255
7.460817209357664
5.1697476650296315
11.386044627604994
4.25220372235499
7.125791321186639
6.846428939008282
6.20123870315495
9.085139624933028
8.517432627146166
6.63655738965106
6.6810964761401666
9.295317675639241
6.654547349689154
3.1459968869626525
8.63439930495402
7.63152308978591
7.909822108882086
8.848923573894057
8.443986140427116
8.081427475192047
8.07256212032309
7.679856081639928
8.111048722862801
8.226924980909528
8.035550711109671
7.884558656817719
7.498129926768106
8.157862697595117
7.9784858563470475
7.942597232652358
8.387345851474311
7.986817922944447
8.22673895934498
7.4384991420190305
7.746038309416288
8.117671831851679
8.0545759745094
8.183800907596828
7.520543034107168
7.570227288507696
6.960935362577472
7.570528021821487
7.643441200384364
7.719516862509806
7.507690900543649
8.075661165277102
8.018946036160706
7.812212174106051
8.056809868992618
7.999316886999701
8.137412415120512
7.837620529379509
8.126440948293597
8.183209210663334
8.101079049090359
8.065733916854546
7.921234525837671
7.601655656521091
7.594797944542156
7.746428371757848
7.8188356909107695
7.822692592071025
7.923864501811847
7.717952247674656
5.853919070453313
5.989911594479159
5.3083681616820355
7.878961173930908
7.882807534266433
8.238676151888937
8.205666795939434
8.62931474484695
8.912612699571604
7.881579255837509
8.192916044002025
8.234957014646513
8.341980691443663
8.455166679237925
8.703102067839843
8.295426112776886
8.058732803322908
7.700658237874672
7.815259442481003
8.194197527821235
8.200166396083427
7.407086918080581
7.950546112523154
8.213682225735646
8.149874562134418
7.72106454022367
7.614906376816759
7.052512589461958
7.930892646908643
7.607221277211388
8.026830191372127
8.927206975263239
8.427369593658446
7.155225964301991
8.1237188153786
7.8093250414177025
7.2501914706653245
8.01808582799769
7.8195174593940395
7.660218514729348
7.079186058868203
7.519238472903935
8.26584854593245
8.138481267552304
7.920227084196789
8.315512897205824
7.869445284246869
8.09044903409504
8.059603900733586
8.036128777848301
8.056990749051927
8.153136465744552
7.987321785465059
8.10983801831355
8.451435117661898
7.917122377280567
8.012753554996763
7.896604931769619
8.667876848634013
8.326681722770312
