year,state_po,district,dem,rep,winner,winner_side,cand_keys,house_margin,contested,d24,r24,inc_side,race_type,race_note,actual,office,special,dem_key,rep_key,lean,expected,resid,prior_edge,pres24,quality_diff,first_term,money_log_ratio,poll_avg,poll_n_eff,poll_count,p_dem,margin_median,margin_p10,margin_p90,fundamentals_mean,money_adj,quality_adj,poll_weight,env_miss,close_bonus_used,lean_only
2020,AZ,7,165452.0,50226.0,RUBEN GALLEGO,D,"['KIRKHAM J', 'BARNETT J', 'RODRIGUEZ R', 'GALLEGO R']",53.425013214143306,True,71.8,22.6,1.0,standard,D,53.425013214143306,HOUSE,False,,,49.79363123262843,,,,52.11864406779661,2.0,0,3.967855521157404,,0.0,0,1.0,55.71087876888413,47.88937063073549,63.66090941354842,55.71556334223084,2.1639029213207243e-09,0.0,0.0,-0.7396182931933337,2.207773486748247,53.70587512337896
2020,AZ,8,170816.0,251633.0,DEBBIE LESKO,R,"['LESKO D', 'MUSCATO M', 'HENDRIX T']",-19.1305932787153,True,37.0,58.1,-1.0,standard,D,-19.1305932787153,HOUSE,False,,,-24.512184233696043,,,-3.679406001315117,-22.187171398527866,-2.0,1,-1.6056573555893592,,0.0,0,0.0001,-22.631277454209407,-30.5826188187036,-14.638496952834936,-22.596057015186076,-0.07884057666002108,-0.0,0.0,-0.7396182931933337,2.207773486748247,-20.59994034294552
2020,AZ,9,217094.0,135180.0,GREG STANTON,D,"['GILES D', 'STANTON G']",23.252922441054405,True,54.7,38.4,1.0,standard,D,23.252922441054405,HOUSE,False,,,15.183043018752342,,,-3.1011106418929053,17.50805585392052,2.0,1,2.584690066779703,,0.0,0,0.99985,21.58748216645909,13.737758192587437,29.57510784726414,21.641911993230586,0.17491228184348212,0.0,0.0,-0.7396182931933337,2.207773486748247,19.095286909502867
2020,CA,1,154073.0,204190.0,DOUG LAMALFA,R,"['DENNEY A', 'LAMALFA D']",-13.98888526026969,True,36.5,56.2,0.0,standard,D,-13.98888526026969,HOUSE,False,,,-23.576361270982634,,,,-21.251348435814457,-2.0,0,0.4338474544864422,,0.0,0,0.00275,-19.676957677345644,-28.908268038184538,-10.478598744784312,-19.642488587066396,0.04877220723944864,-0.0,0.0,-0.7396182931933337,2.207773486748247,-19.66411738023211
2020,CA,2,294435.0,94320.0,JARED HUFFMAN,D,"['MENSING D', 'HUFFMAN J']",51.47586526218312,True,69.0,23.3,1.0,standard,D,51.47586526218312,HOUSE,False,,,47.187446536446124,,,-0.7681503410580248,49.512459371614305,2.0,0,3.7552402984707727,,0.0,0,1.0,50.15919682709119,42.322388950028696,58.01266353416741,50.20049120306672,1.2501133691971754e-07,0.0,0.0,-0.7396182931933337,2.207773486748247,51.099690427196656
2020,CA,3,176043.0,145945.0,JOHN GARAMENDI,D,"['GARAMENDI J', 'HAMILTON T']",9.347553324968633,True,53.0,40.4,1.0,standard,D,9.347553324968633,HOUSE,False,,,11.165351190527755,,,-1.389938972977614,13.490364025695934,2.0,0,2.2100380733467127,,0.0,0,0.9938,15.538670597506421,7.6015852135728785,23.575831511447785,15.544347262849339,0.8131448308933514,0.0,0.0,-0.7396182931933337,2.207773486748247,15.07759508127828
2020,CA,4,194731.0,247291.0,TOM MCCLINTOCK,R,"['KENNEDY B', 'MCCLINTOCK T']",-11.890810864617599,True,39.3,54.0,-1.0,standard,D,-11.890810864617599,HOUSE,False,,,-18.080639844814485,,,-0.0947249245106505,-15.755627009646306,-2.0,0,-0.1286471122269279,,0.0,0,0.01365,-13.844197469030835,-22.03822144885079,-5.839390674751475,-13.87298097280651,-0.05674719687261197,-0.0,0.0,-0.7396182931933337,2.207773486748247,-14.168395954063959
2020,CA,5,271233.0,85227.0,MIKE THOMPSON,D,"['THOMPSON M', 'GIBLIN S']",52.18145093418617,True,69.2,24.3,1.0,standard,D,52.18145093418617,HOUSE,False,,,45.69637753916338,,,,48.02139037433156,2.0,0,,,0.0,0,1.0,51.58408887551952,43.72812216586542,59.511123465114096,51.66108656521724,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,49.60862142991391
2020,CA,6,229648.0,83466.0,DORIS O MATSUI,D,"['BISH C', 'MATSUI D']",46.686510344475174,True,69.2,24.4,1.0,standard,D,46.686510344475174,HOUSE,False,,,45.53823502807968,,,,47.863247863247864,2.0,0,,,0.0,0,1.0,51.59011659366143,43.614436264707884,59.48184183741466,51.50452898874366,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,49.450478918830214
2020,CA,7,217416.0,166549.0,AMI BERA,D,"['BERA A', 'PATTERSON B']",13.247822067115493,True,52.3,40.9,1.0,standard,D,13.247822067115493,HOUSE,False,,,9.90674682148418,,,-7.592226841965491,12.23175965665236,2.0,0,,,0.0,0,0.94985,10.395578129860093,2.3311574726917703,18.392720905243074,10.427879161830761,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,13.818990712234706
2020,CA,8,124400.0,158711.0,JAY OBERNOLTE,R,"['BUBSER C', 'OBERNOLTE J']",-12.119274772085861,True,39.6,54.7,0.0,standard,D,-12.119274772085861,HOUSE,False,,,-18.337738179812927,,,,-16.01272534464475,-1.0,0,-0.3358787233525468,,0.0,0,0.0225,-14.3521453126394,-23.757088201251896,-4.959144810723205,-14.499194963953684,-0.13304107187456324,-0.0,0.0,-0.7396182931933337,2.207773486748247,-14.425494289062403
2020,CA,9,174252.0,128358.0,JERRY MCNERNEY,D,"['AMADOR A', 'MCNERNEY J']",15.166055318727075,True,56.6,38.0,1.0,standard,D,15.166055318727075,HOUSE,False,,,17.336720780053813,,,-10.591001667954623,19.66173361522199,2.0,0,3.396469917301617,,0.0,0,0.99645,16.44710802211712,8.623953387088834,24.534899990259134,16.47578077632999,0.9300657942192407,0.0,0.0,-0.7396182931933337,2.207773486748247,21.248964670804337
2020,CA,10,166865.0,135629.0,JOSH HARDER,D,"['HARDER J', 'HOWZE T']",10.326155229525213,True,48.5,45.5,1.0,standard,D,10.326155229525213,HOUSE,False,,,0.8664765265339489,,,-3.118502689988844,3.1914893617021276,1.0,1,1.4217576856683698,,0.0,0,0.95295,10.491980238275346,2.4567217734808393,18.42901955214369,10.46825647529875,1.3203552427136551,0.0,0.0,-0.7396182931933337,2.207773486748247,4.778720417284475
2020,CA,11,271063.0,100293.0,MARK DESAULNIER,D,"['DESAULNIER M', 'SHARMA N']",45.98552332532664,True,71.5,22.7,1.0,standard,D,45.98552332532664,HOUSE,False,,,49.479658077782986,,,-8.071913114963152,51.80467091295117,2.0,0,1.984003237366744,,0.0,0,1.0,48.62528795707753,40.822864747296364,56.514540635610466,48.65164986750318,2.394026652042589e-07,0.0,0.0,-0.7396182931933337,2.207773486748247,53.39190196853352
2020,CA,13,327863.0,34955.0,BARBARA LEE,D,"['LEE B', 'PITERMAN N']",80.73138598415734,True,87.4,6.8,1.0,standard,D,80.73138598415734,HOUSE,False,,,83.23761986122248,,,,85.56263269639066,2.0,0,4.000609881614899,,0.0,0,1.0,88.71675134077465,80.86873888340351,96.51894523969852,88.68854080261218,9.44212504001547e-24,0.0,0.0,-0.7396182931933337,2.207773486748247,87.14986375197302
2020,CA,14,278300.0,72705.0,JACKIE SPEIER,D,"['SPEIER J', 'PETEL R']",58.57323969744021,True,76.9,18.2,1.0,standard,D,58.57323969744021,HOUSE,False,,,59.39948769059417,,,-6.082025804254826,61.72450052576235,2.0,0,4.577402071787296,,0.0,0,1.0,59.4666611251346,51.635069683699975,67.30787913623631,59.494810416166324,1.0521426190451874e-10,0.0,0.0,-0.7396182931933337,2.207773486748247,63.3117315813447
2020,CA,15,242991.0,99710.0,ERIC SWALWELL,D,"['HAYDEN A', 'SWALWELL E']",41.80933233343352,True,69.9,24.2,1.0,standard,D,41.80933233343352,HOUSE,False,,,46.240343169082614,,,-5.921949040520751,48.565356004250795,2.0,0,,,0.0,0,1.0,46.52925398965192,38.719573639465345,54.29156882775053,46.56977244854309,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,50.152587059833145
2020,CA,16,128690.0,88039.0,JIM COSTA,D,"['COSTA J', 'COOKINGHAM K']",18.756603869348357,True,58.0,36.4,1.0,standard,D,18.756603869348357,HOUSE,False,,,20.55634309703521,,,-11.075225682737209,22.881355932203387,2.0,0,2.518694330674137,,0.0,0,0.9986,18.785703670478625,10.814512943323487,26.84617729955932,18.816503409894587,0.39638550372826614,0.0,0.0,-0.7396182931933337,2.207773486748247,24.468586987785734
2020,CA,17,212137.0,85199.0,RO KHANNA,D,"['TANDON R', 'KHANNA R']",42.69176958054188,True,73.9,20.5,1.0,standard,D,42.69176958054188,HOUSE,False,,,54.242783775001314,,,-6.10941371299392,56.567796610169495,2.0,0,3.625243185568208,,0.0,0,1.0,54.440831612474426,46.4442523082001,62.404190142585165,54.3867819214336,5.976883458437301e-09,0.0,0.0,-0.7396182931933337,2.207773486748247,58.155027665751845
2020,CA,19,224385.0,88642.0,ZOE LOFGREN,D,"['AGUILERA J', 'LOFGREN Z']",43.364629888156614,True,72.9,21.5,1.0,standard,D,43.364629888156614,HOUSE,False,,,52.124139707204705,,,-5.757012058902951,54.449152542372886,2.0,0,4.244437737736714,,0.0,0,1.0,52.46231938927006,44.48388502475624,60.264659992504306,52.476675118952826,2.4665452100338078e-08,0.0,0.0,-0.7396182931933337,2.207773486748247,56.036383597955236
2020,CA,20,236896.0,71658.0,JIMMY PANETTA,D,"['GORMAN J', 'PANETTA J']",53.55237656941735,True,70.4,23.2,1.0,standard,D,53.55237656941735,HOUSE,False,,,48.102337592182245,,,,50.427350427350426,2.0,0,3.39271165887493,,0.0,0,1.0,54.109244990179484,46.13728565222028,62.03527642870212,54.04232702217478,7.746699612499037e-09,0.0,0.0,-0.7396182931933337,2.207773486748247,52.014581482932776
2020,CA,21,84406.0,85928.0,DAVID G VALADAO,R,"['VALADAO D', 'COX T']",-0.893538577148426,True,55.2,39.7,1.0,standard,D,-0.893538577148426,HOUSE,False,,,14.007969251238565,,,-17.515350932174567,16.332982086406744,0.0,1,0.3084402732222753,-7.043678160919541,0.21448480071186593,1,0.9042,7.012610909620751,0.13753116525239145,13.778694310306234,13.01641280172773,0.1626028282186894,0.0,0.29799794469971985,-0.7396182931933337,2.207773486748247,17.92021314198909
2020,CA,22,144251.0,170888.0,DEVIN NUNES,R,"['NUNES D', 'ARBALLO P']",-8.452460660216603,True,42.6,52.1,-1.0,standard,D,-8.452460660216603,HOUSE,False,,,-12.356691821440618,,,2.208384192696736,-10.03167898627244,-2.0,0,-2.067795300771245,,0.0,0,0.04095,-10.849417957003752,-18.95006971181494,-2.865812188880496,-10.871069341960107,-1.9841108788298394,-0.0,0.0,-0.7396182931933337,2.207773486748247,-8.444447930690092
2020,CA,23,115896.0,190222.0,KEVIN MCCARTHY,R,"['MCCARTHY K', 'MANGONE K']",-24.280179538609296,True,36.1,58.1,-1.0,standard,D,-24.280179538609296,HOUSE,False,,,-25.67957759100682,,,11.79325107301766,-23.35456475583864,-2.0,0,-3.5820298622875706,,0.0,0,0.0,-27.807728920576825,-35.85357646599385,-19.643760065955423,-27.76081269814322,-0.02382827821406553,-0.0,0.0,-0.7396182931933337,2.207773486748247,-21.767333700256295
2020,CA,24,212564.0,149781.0,SALUD O CARBAJAL,D,"['CALDWELL A', 'CARBAJAL S']",17.326857000924534,True,56.7,36.5,1.0,standard,D,17.326857000924534,HOUSE,False,,,19.348806907321094,,,-10.459179589442012,21.673819742489272,2.0,0,1.146701837959032,,0.0,0,0.99695,17.831523867884044,9.831633216073207,25.864409356843407,17.784128711609544,0.2237086919170087,0.0,0.0,-0.7396182931933337,2.207773486748247,23.26105079807162
2020,CA,25,169305.0,169638.0,MIKE GARCIA,R,"['SMITH C', 'GARCIA M']",-0.0982466078367159,True,50.3,43.6,0.0,standard,D,-0.0982466078367159,HOUSE,False,,,4.810237431072498,,,,7.135250266240677,-1.0,0,-1.7936129790051478,0.8499999999999996,0.408248290463863,1,0.8517,6.0249505950642135,-1.4001692979481346,13.482650945874047,9.079204422002274,-1.3910805187931115,-0.0,0.3751348233300011,-0.7396182931933337,2.207773486748247,8.722481321823023
2020,CA,26,208856.0,135877.0,JULIA BROWNLEY,D,"['BROWNLEY J', 'KENNEDY R']",21.16971685333287,True,57.9,36.0,1.0,standard,D,21.16971685333287,HOUSE,False,,,20.99767087090211,,,-5.035029714098133,23.322683706070286,2.0,0,3.2658438990409286,,0.0,0,0.99985,22.182516655984507,14.106279524583753,30.21955265998596,22.182634021952566,0.172301350736066,0.0,0.0,-0.7396182931933337,2.207773486748247,24.909914761652633
2020,CA,27,221411.0,95907.0,JUDY CHU,D,"['NALBANDIAN J', 'CHU J']",39.55149093338544,True,66.0,28.4,1.0,standard,D,39.55149093338544,HOUSE,False,,,37.50549563940809,,,,39.83050847457627,2.0,0,4.272626665472624,,0.0,0,1.0,43.63295818664068,35.66910935027493,51.43049657620783,43.545813709132545,9.51582672196697e-06,0.0,0.0,-0.7396182931933337,2.207773486748247,41.41773953015862
2020,CA,28,244271.0,91928.0,ADAM B SCHIFF,D,"['SCHIFF A', 'EARLY E']",45.313341205654986,True,72.1,22.3,1.0,standard,D,45.313341205654986,HOUSE,False,,,50.42922445296742,,,3.553044291501287,52.7542372881356,2.0,0,2.442398512661509,,0.0,0,1.0,55.68815665051326,47.71907572271882,63.65516196017753,55.66594975229227,1.8306242314080006e-09,0.0,0.0,-0.7396182931933337,2.207773486748247,54.34146834371795
2020,CA,30,240038.0,105426.0,BRAD SHERMAN,D,"['SHERMAN B', 'REED M']",38.96556515295371,True,69.1,25.7,1.0,standard,D,38.96556515295371,HOUSE,False,,,43.45557788213139,,,-0.6583562743136895,45.78059071729957,2.0,0,4.862980784391593,,0.0,0,1.0,46.489939620412414,38.61452372544872,54.51795305350201,46.56318466982346,1.4402414321075198e-06,0.0,0.0,-0.7396182931933337,2.207773486748247,47.36782177288192
2020,CA,31,175315.0,110735.0,PETE AGUILAR,D,"['GIBBONEY A', 'AGUILAR P']",22.576472644642546,True,57.7,36.6,1.0,standard,D,22.576472644642546,HOUSE,False,,,20.050384831851968,,,-8.423587430648098,22.375397667020145,2.0,0,3.343970506333706,,0.0,0,0.9994,19.73217517355163,11.79656784326746,27.67306698772445,19.683715957992597,0.37396552395613497,0.0,0.0,-0.7396182931933337,2.207773486748247,23.962628722602492
2020,CA,32,172942.0,86818.0,GRACE F NAPOLITANO,D,"['NAPOLITANO G', 'SCOTT J']",33.155220203264555,True,66.6,27.7,1.0,standard,D,33.155220203264555,HOUSE,False,,,38.92631272156564,,,-4.140226756248978,41.25132555673382,2.0,0,3.110556914189301,,0.0,0,1.0,40.34731267404625,32.41554755496084,48.10792349757633,40.25583822891386,6.456080025595289e-05,0.0,0.0,-0.7396182931933337,2.207773486748247,42.83855661231617
2020,CA,33,257094.0,123334.0,TED LIEU,D,"['BRADLEY J', 'LIEU T']",35.16039828824377,True,67.8,26.5,1.0,standard,D,35.16039828824377,HOUSE,False,,,41.47138165051581,,,-6.79011689274293,43.79639448568399,2.0,0,4.703934305845019,,0.0,0,1.0,41.38796037315497,33.421604198722996,49.4648355382169,41.39329076190256,3.387395036611031e-05,0.0,0.0,-0.7396182931933337,2.207773486748247,45.38362554126634
2020,CA,35,169405.0,74941.0,NORMA J TORRES,D,"['CARGILE M', 'TORRES N']",38.659933045762976,True,67.7,26.9,1.0,standard,D,38.659933045762976,HOUSE,False,,,40.803951224028445,,,-3.941246016516239,43.128964059196626,2.0,0,2.9275142540666,,0.0,0,1.0,42.20286748401734,34.33837587411964,50.18789992390274,42.22073103577925,2.0444718513421845e-05,0.0,0.0,-0.7396182931933337,2.207773486748247,44.71619511477898
2020,CA,36,185151.0,121698.0,RAUL RUIZ,D,"['CRUZ E', 'RUIZ R']",20.67890069708554,True,52.2,43.4,1.0,standard,D,20.67890069708554,HOUSE,False,,,6.880008085333918,,,1.9653146060143487,9.205020920502097,2.0,0,4.902613237488382,,0.0,0,0.98995,14.516131485721782,6.50746740851165,22.420442938908888,14.505494936822243,1.5541227769432233,0.0,0.0,-0.7396182931933337,2.207773486748247,10.792251976084444
2020,CA,37,254916.0,41705.0,KAREN BASS,D,"['WEBBER E', 'BASS K']",71.87994106958037,True,85.7,9.6,1.0,standard,D,71.87994106958037,HOUSE,False,,,77.52808265276468,,,,79.85309548793286,2.0,0,4.028448993282846,,0.0,0,1.0,83.14953892872607,75.38808187788261,90.96029708080339,83.07461881734211,7.642389803748356e-21,0.0,0.0,-0.7396182931933337,2.207773486748247,81.44032654351521
2020,CA,39,169837.0,173946.0,YOUNG KIM,R,"['CISNEROS G', 'KIM Y']",-1.1952307123970645,True,51.5,42.9,1.0,standard,D,-1.1952307123970645,HOUSE,False,,,6.785156656357245,,,-11.129297630376062,9.110169491525424,1.0,1,-0.0922122648968909,,0.0,0,0.94635,10.110850822472438,2.1040146467708105,18.177605284490376,9.996896149042378,-0.07569233125165627,0.0,0.0,-0.7396182931933337,2.207773486748247,10.69740054710777
2020,CA,40,135572.0,50809.0,LUCILLE ROYBAL-ALLARD,D,"['DELGADO C', 'ALLARD L']",45.478348114882955,True,82.2,12.8,1.0,standard,D,45.478348114882955,HOUSE,False,,,70.7276187437792,,,,73.05263157894738,2.0,0,2.5261294468833047,,0.0,0,1.0,76.38475219309083,68.55438543584414,84.23058094581037,76.37992785249106,1.0667672981207232e-17,0.0,0.0,-0.7396182931933337,2.207773486748247,74.63986263452973
2020,CA,41,168126.0,94447.0,MARK TAKANO,D,"['SMITH A', 'TAKANO M']",28.060387016182165,True,61.0,33.1,1.0,standard,D,28.060387016182165,HOUSE,False,,,27.324296410315352,,,-2.253778979100709,29.64930924548353,2.0,0,1.6168686304811906,,0.0,0,1.0,29.797159370839772,21.80107388172232,37.66801518350206,29.734212903771056,0.005801071255711731,0.0,0.0,-0.7396182931933337,2.207773486748247,31.236540301065876
2020,CA,42,157773.0,210274.0,KEN CALVERT,R,"['CALVERT K', 'MARA W']",-14.264754229758699,True,41.4,53.4,-1.0,standard,D,-14.264754229758699,HOUSE,False,,,-14.983240683269445,,,7.434664245737727,-12.658227848101266,-2.0,0,-3.039880045300348,,0.0,0,0.00655,-15.74471862939583,-23.55369440962906,-7.534732069361316,-15.653500196646803,-1.1578505295310155,-0.0,0.0,-0.7396182931933337,2.207773486748247,-11.070996792518919
2020,CA,43,199210.0,78688.0,MAXINE WATERS,D,"['COLLINS J', 'WATERS M']",43.36914983195273,True,78.4,16.7,1.0,standard,D,43.36914983195273,HOUSE,False,,,62.554061823086286,,,-10.271665408450744,64.87907465825447,2.0,0,-0.5382604790694631,,0.0,0,1.0,60.49230452621361,52.530166230460885,68.27777571265048,60.418851732372595,-8.745099562220024e-12,0.0,0.0,-0.7396182931933337,2.207773486748247,66.46630571383682
2020,CA,45,221843.0,193096.0,KATIE PORTER,D,"['RATHS G', 'PORTER K']",6.928006285261207,True,49.8,44.4,1.0,standard,D,6.928006285261207,HOUSE,False,,,3.407471241264942,,,-9.07607316523968,5.732484076433121,0.0,1,2.408315215117994,,0.0,0,0.958,10.826025651250532,2.7084389715084347,18.80270221964311,10.81197220731447,2.465169588523305,0.0,0.0,-0.7396182931933337,2.207773486748247,7.319715132015467
2020,CA,46,157803.0,71716.0,J LUIS CORREA,D,"['CORREA J', 'WATERS J']",37.50757017937513,True,66.3,27.9,0.0,standard,D,37.50757017937513,HOUSE,False,,,38.43931837502291,,,,40.76433121019109,0.0,0,3.928141692885959,,0.0,0,1.0,42.131410837858205,32.996920907869246,51.444892724154506,42.171699236703056,2.1561715984134806e-05,0.0,0.0,-0.7396182931933337,2.207773486748247,42.35156226577344
2020,CA,47,197028.0,114371.0,ALAN S LOWENTHAL,D,"['LOWENTHAL A', 'BRISCOE J']",26.54375897160877,True,62.6,31.0,1.0,standard,D,26.54375897160877,HOUSE,False,,,31.435670925515584,,,-5.578982112876005,33.76068376068376,1.0,0,,,0.0,0,1.0,32.06034199487509,24.02742818026295,40.071547525546045,32.07296937469393,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,35.34791481626611
2020,CA,48,193362.0,201738.0,MICHELLE STEEL,R,"['ROUDA H', 'STEEL M']",-2.119969627942293,True,47.9,46.2,1.0,standard,D,-2.119969627942293,HOUSE,False,,,-0.5184240997802978,,,0.8939515281999499,1.806588735387881,2.0,1,0.2859092733633122,,0.0,0,0.9482,10.051052197638233,2.164423207989282,18.154937056667585,10.112962119006164,0.24131145910109186,0.0,0.0,-0.7396182931933337,2.207773486748247,3.393819790970228
2020,CA,49,205349.0,181157.0,MIKE LEVIN,D,"['MARYOTT B', 'LEVIN M']",6.2591525099222265,True,50.7,43.2,1.0,standard,D,6.2591525099222265,HOUSE,False,,,5.662207612116166,,,-2.1957328221940724,7.987220447284344,0.0,1,0.7988708433659482,13.953488372093023,0.5944979527971122,1,0.9963,14.09160244261692,7.319530533356021,20.83581186689296,14.18107198045014,0.35148568023829535,0.0,0.3089740170699038,-0.7396182931933337,2.207773486748247,9.574451502866692
2020,CA,50,166869.0,195521.0,DARRELL ISSA,R,"['NAJJAR A', 'ISSA D']",-7.90639918320042,True,39.6,54.6,0.0,standard,D,-7.90639918320042,HOUSE,False,,,-18.24857971414907,,,,-15.92356687898089,-2.0,0,4.857778560759046,-1.098901098901099,0.4166985125422817,1,0.07025,-8.644451795232946,-15.96542032016812,-1.237933311519698,-13.063964982340368,1.210229445492531,-0.0,0.3753403654650317,-0.7396182931933337,2.207773486748247,-14.336335823398544
2020,CA,51,165596.0,76841.0,JUAN VARGAS,D,"['HIDALGO J', 'VARGAS J']",36.6095109244876,True,71.8,22.8,1.0,standard,D,36.6095109244876,HOUSE,False,,,49.472027333965016,,,-6.442175477602298,51.7970401691332,0.0,0,,,0.0,0,1.0,49.48376040169161,41.549539113861165,57.39671802351734,49.49578192642113,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,53.38427122471555
2020,CA,52,244145.0,152350.0,SCOTT H PETERS,D,"['DEBELLO J', 'PETERS S']",23.151616035511168,True,58.1,35.6,1.0,standard,D,23.151616035511168,HOUSE,False,,,21.68779399514132,,,-3.811793150582787,24.012806830309497,2.0,0,2.3506865291398684,,0.0,0,0.99995,23.374533922824643,15.441783231986342,31.43089096356976,23.41839847922438,0.0891268979509845,0.0,0.0,-0.7396182931933337,2.207773486748247,25.600037885891844
2020,CO,1,331621.0,105955.0,DIANA DEGETTE,D,"['DEGETTE D', 'KOK J', 'FUREY K', 'FIORINO P', 'BOLLING S']",51.57184123443699,True,69.0,23.2,1.0,standard,D,51.57184123443699,HOUSE,False,,,47.34960755528735,,,-4.347008307285044,49.67462039045553,0.0,0,,,0.0,0,1.0,48.557142173521974,40.57828210949132,56.47268562137079,48.49070721269709,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,51.26185144603788
2020,CO,2,316925.0,182547.0,JOE NEGUSE,D,"['WINN C', 'SWING G', 'NEGUSE J', 'ATKINSON T']",26.904010635230804,True,56.2,34.9,1.0,standard,D,26.904010635230804,HOUSE,False,,,21.055887274601314,,,-3.341632145793337,23.38090010976949,2.0,1,3.230321709376307,,0.0,0,1.0,27.088534236741147,18.977366570927963,34.98844491743752,27.02515553463007,0.0316087412398306,0.0,0.0,-0.7396182931933337,2.207773486748247,24.96813116535184
2020,CO,3,194122.0,220634.0,LAUREN BOEBERT,R,"['MILTON C', 'BUSH D', 'KEIL J', 'BOEBERT L']",-6.392192035799361,True,40.0,52.0,0.0,standard,D,-6.392192035799361,HOUSE,False,,,-15.368491096037744,,,,-13.043478260869565,1.0,0,,-3.177777777777778,0.32512958077716175,1,0.0777,-8.2130281919652,-15.577073790045445,-0.8150523173070525,-11.25739118103626,0.0,0.0,0.37256282169003513,-0.7396182931933337,2.207773486748247,-11.456247205287218
2020,CO,4,173945.0,285606.0,KEN BUCK,R,"['GRIFFITH B', 'MCCORKLE I', 'BUCK K', 'IRELAND L']",-24.297847246551527,True,34.3,57.4,-1.0,standard,D,-24.297847246551527,HOUSE,False,,,-27.51585252982467,,,5.072936497367241,-25.190839694656493,-2.0,0,-1.5287960164751198,,0.0,0,0.0,-26.122547448170227,-34.063902734801516,-18.067576477805357,-26.094489421556087,-0.022622614470362745,-0.0,0.0,-0.7396182931933337,2.207773486748247,-23.603608639074146
2020,CO,5,161600.0,249013.0,DOUG LAMBORN,R,"['LAMBORN D', 'DUFFETT E', 'FREELAND J', 'MURPHY M', 'KELTIE R']",-21.28841512567795,True,33.2,57.2,-1.0,standard,D,-21.28841512567795,HOUSE,False,,,-28.873685401539856,,,2.96873671585772,-26.54867256637168,-2.0,0,-2.2980926458089432,,0.0,0,0.0,-26.238057148718283,-34.18865152230693,-18.34030269337574,-26.368427832155746,-0.030872023065848055,-0.0,0.0,-0.7396182931933337,2.207773486748247,-24.96144151078933
2020,CO,6,250314.0,175192.0,JASON CROW,D,"['KULIKOWSKI J', 'CROW J', 'OLSEN N', 'HOUSE S']",17.654745173981095,True,50.2,41.3,1.0,standard,D,17.654745173981095,HOUSE,False,,,7.40176312111598,,,-7.575348499286598,9.72677595628416,2.0,1,1.319341764696692,,0.0,0,0.9815,13.166347985275523,5.231132149622129,21.385238785117625,13.177811496843185,0.749473460190494,0.0,0.0,-0.7396182931933337,2.207773486748247,11.314007011866506
2020,CO,7,250525.0,159301.0,ED PERLMUTTER,D,"['STOCKHAM C', 'OLSZTA D', 'PERLMUTTER E', 'BILES K']",22.259202686017968,True,51.4,39.4,1.0,standard,D,22.259202686017968,HOUSE,False,,,10.890846195668825,,,3.148207328143446,13.215859030837004,2.0,0,3.35678658921853,,0.0,0,0.99735,17.584952154558465,9.545360646236384,25.464007328362282,17.559256832117548,0.6905181041908915,0.0,0.0,-0.7396182931933337,2.207773486748247,14.80309008641935
2020,CT,1,222668.0,122111.0,JOHN B LARSON,D,"['LARSON J', 'LARSON J', 'FAY M', 'MCCORMICK T']",29.165639438596898,True,59.4,36.3,1.0,standard,D,29.165639438596898,HOUSE,False,,,21.812918199314584,,,-1.6458054017856298,24.13793103448276,1.0,0,4.0595632059552775,,0.0,0,0.99995,24.62933993757192,16.72082217292914,32.69591850197897,24.659504361837527,0.07490912303796769,0.0,0.0,-0.7396182931933337,2.207773486748247,25.72516209006511
2020,CT,2,218119.0,140356.0,JOE COURTNEY,D,"['MARTINEAU C', 'REALE D', 'COURTNEY J', 'COURTNEY J', 'TRACESKI J', 'ANDERSON J']",21.692726131529394,True,48.7,45.8,1.0,standard,D,21.692726131529394,HOUSE,False,,,0.7437702336148959,,,15.684848764078604,3.0687830687830746,2.0,0,2.986835392117908,,0.0,0,0.9938,15.809989015078497,7.883059550052082,23.882823041546022,15.895262227368276,1.0802081699401178,0.0,0.0,-0.7396182931933337,2.207773486748247,4.656014124365422
2020,CT,3,203265.0,137598.0,ROSA L DELAURO,D,"['PAGLINO J', 'STREICKER M', 'STREICKER M', 'DELAURO R', 'DELAURO R']",19.264924617808326,True,55.9,40.4,1.0,standard,D,19.264924617808326,HOUSE,False,,,13.770521951955393,,,5.920853565628047,16.095534787123572,2.0,0,0.534464351873298,,0.0,0,0.99975,20.824041820558612,12.777796102676573,28.832289780861974,20.888289684874607,0.043423102977509065,0.0,0.0,-0.7396182931933337,2.207773486748247,17.68276584270592
2020,CT,4,224432.0,130627.0,JAMES A HIMES,D,"['MERLEN B', 'HIMES J', 'RIDDLE J', 'PENG Y']",26.41955280671663,True,59.6,36.6,1.0,standard,D,26.41955280671663,HOUSE,False,,,21.58351107335573,,,-9.11871241117067,23.908523908523907,2.0,0,4.482221967138175,,0.0,0,0.99945,20.625266438340983,12.554683311851619,28.6648247712778,20.72584739637922,0.27271883217484794,0.0,0.0,-0.7396182931933337,2.207773486748247,25.495754964106254
